,ratio,n_hits,name,automl name,did,automl did,MaxNominalAttDistinctValues,MaxNominalAttDistinctValues,NumberOfClasses,NumberOfClasses,NumberOfFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfNumericFeatures,NumberOfSymbolicFeatures,NumberOfSymbolicFeatures 
593,0.75,1,QSAR-TID-20036,QSAR-TID-11,3370,3050,,,0.0,0.0,1026.0,1026.0,23.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
594,0.75,1,QSAR-TID-20036,QSAR-TID-10980,3370,3277,,,0.0,0.0,1026.0,1026.0,23.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
595,0.75,1,QSAR-TID-10502,QSAR-TID-11,3372,3050,,,0.0,0.0,1026.0,1026.0,1627.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
596,0.75,1,QSAR-TID-10502,QSAR-TID-10980,3372,3277,,,0.0,0.0,1026.0,1026.0,1627.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
597,0.75,1,QSAR-TID-100155,QSAR-TID-11,3373,3050,,,0.0,0.0,1026.0,1026.0,138.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
598,0.75,1,QSAR-TID-100155,QSAR-TID-10980,3373,3277,,,0.0,0.0,1026.0,1026.0,138.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
599,0.75,1,QSAR-TID-11299,QSAR-TID-11,3374,3050,,,0.0,0.0,1026.0,1026.0,68.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
600,0.75,1,QSAR-TID-11299,QSAR-TID-10980,3374,3277,,,0.0,0.0,1026.0,1026.0,68.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
601,0.75,1,QSAR-TID-11085,QSAR-TID-11,3375,3050,,,0.0,0.0,1026.0,1026.0,712.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
602,0.75,1,QSAR-TID-11085,QSAR-TID-10980,3375,3277,,,0.0,0.0,1026.0,1026.0,712.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
603,0.75,1,QSAR-TID-12186,QSAR-TID-11,3376,3050,,,0.0,0.0,1026.0,1026.0,22.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
604,0.75,1,QSAR-TID-12186,QSAR-TID-10980,3376,3277,,,0.0,0.0,1026.0,1026.0,22.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
605,0.75,1,QSAR-TID-101585,QSAR-TID-11,3377,3050,,,0.0,0.0,1026.0,1026.0,58.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
606,0.75,1,QSAR-TID-101585,QSAR-TID-10980,3377,3277,,,0.0,0.0,1026.0,1026.0,58.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
607,0.75,1,QSAR-TID-11084,QSAR-TID-11,3378,3050,,,0.0,0.0,1026.0,1026.0,842.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
608,0.75,1,QSAR-TID-11084,QSAR-TID-10980,3378,3277,,,0.0,0.0,1026.0,1026.0,842.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
609,0.75,1,QSAR-TID-101503,QSAR-TID-11,3379,3050,,,0.0,0.0,1026.0,1026.0,79.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
610,0.75,1,QSAR-TID-101503,QSAR-TID-10980,3379,3277,,,0.0,0.0,1026.0,1026.0,79.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
611,0.75,1,QSAR-TID-101598,QSAR-TID-11,3380,3050,,,0.0,0.0,1026.0,1026.0,399.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
612,0.75,1,QSAR-TID-101598,QSAR-TID-10980,3380,3277,,,0.0,0.0,1026.0,1026.0,399.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
613,0.75,1,QSAR-TID-17021,QSAR-TID-11,3381,3050,,,0.0,0.0,1026.0,1026.0,276.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
614,0.75,1,QSAR-TID-17021,QSAR-TID-10980,3381,3277,,,0.0,0.0,1026.0,1026.0,276.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
615,0.75,1,QSAR-TID-101045,QSAR-TID-11,3382,3050,,,0.0,0.0,1026.0,1026.0,79.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
616,0.75,1,QSAR-TID-101045,QSAR-TID-10980,3382,3277,,,0.0,0.0,1026.0,1026.0,79.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
617,0.75,1,QSAR-TID-12718,QSAR-TID-11,3383,3050,,,0.0,0.0,1026.0,1026.0,134.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
618,0.75,1,QSAR-TID-12718,QSAR-TID-10980,3383,3277,,,0.0,0.0,1026.0,1026.0,134.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
619,0.75,1,QSAR-TID-12029,QSAR-TID-11,3385,3050,,,0.0,0.0,1026.0,1026.0,28.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
620,0.75,1,QSAR-TID-12029,QSAR-TID-10980,3385,3277,,,0.0,0.0,1026.0,1026.0,28.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
621,0.75,1,QSAR-TID-104385,QSAR-TID-11,3386,3050,,,0.0,0.0,1026.0,1026.0,24.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
622,0.75,1,QSAR-TID-104385,QSAR-TID-10980,3386,3277,,,0.0,0.0,1026.0,1026.0,24.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
623,0.75,1,QSAR-TID-11058,QSAR-TID-11,3387,3050,,,0.0,0.0,1026.0,1026.0,41.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
624,0.75,1,QSAR-TID-11058,QSAR-TID-10980,3387,3277,,,0.0,0.0,1026.0,1026.0,41.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
625,0.75,1,QSAR-TID-10501,QSAR-TID-11,3388,3050,,,0.0,0.0,1026.0,1026.0,147.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
626,0.75,1,QSAR-TID-10501,QSAR-TID-10980,3388,3277,,,0.0,0.0,1026.0,1026.0,147.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
627,0.75,1,QSAR-TID-12788,QSAR-TID-11,3389,3050,,,0.0,0.0,1026.0,1026.0,50.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
628,0.75,1,QSAR-TID-12788,QSAR-TID-10980,3389,3277,,,0.0,0.0,1026.0,1026.0,50.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
629,0.75,1,QSAR-TID-100427,QSAR-TID-11,3390,3050,,,0.0,0.0,1026.0,1026.0,77.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
630,0.75,1,QSAR-TID-100427,QSAR-TID-10980,3390,3277,,,0.0,0.0,1026.0,1026.0,77.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
631,0.75,1,QSAR-TID-100992,QSAR-TID-11,3391,3050,,,0.0,0.0,1026.0,1026.0,83.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
632,0.75,1,QSAR-TID-100992,QSAR-TID-10980,3391,3277,,,0.0,0.0,1026.0,1026.0,83.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
633,0.75,1,QSAR-TID-100918,QSAR-TID-11,3392,3050,,,0.0,0.0,1026.0,1026.0,88.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
634,0.75,1,QSAR-TID-100918,QSAR-TID-10980,3392,3277,,,0.0,0.0,1026.0,1026.0,88.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
635,0.75,1,QSAR-TID-11105,QSAR-TID-11,3393,3050,,,0.0,0.0,1026.0,1026.0,631.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
636,0.75,1,QSAR-TID-11105,QSAR-TID-10980,3393,3277,,,0.0,0.0,1026.0,1026.0,631.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
637,0.75,1,QSAR-TID-20154,QSAR-TID-11,3394,3050,,,0.0,0.0,1026.0,1026.0,1024.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
638,0.75,1,QSAR-TID-20154,QSAR-TID-10980,3394,3277,,,0.0,0.0,1026.0,1026.0,1024.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
639,0.75,1,QSAR-TID-11269,QSAR-TID-11,3396,3050,,,0.0,0.0,1026.0,1026.0,614.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
640,0.75,1,QSAR-TID-11269,QSAR-TID-10980,3396,3277,,,0.0,0.0,1026.0,1026.0,614.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
641,0.75,1,QSAR-TID-12703,QSAR-TID-11,3397,3050,,,0.0,0.0,1026.0,1026.0,226.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
642,0.75,1,QSAR-TID-12703,QSAR-TID-10980,3397,3277,,,0.0,0.0,1026.0,1026.0,226.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
643,0.75,1,QSAR-TID-10058,QSAR-TID-11,3398,3050,,,0.0,0.0,1026.0,1026.0,273.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
644,0.75,1,QSAR-TID-10058,QSAR-TID-10980,3398,3277,,,0.0,0.0,1026.0,1026.0,273.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
645,0.75,1,QSAR-TID-20032,QSAR-TID-11,3399,3050,,,0.0,0.0,1026.0,1026.0,123.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
646,0.75,1,QSAR-TID-20032,QSAR-TID-10980,3399,3277,,,0.0,0.0,1026.0,1026.0,123.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
647,0.75,1,QSAR-TID-11863,QSAR-TID-11,3400,3050,,,0.0,0.0,1026.0,1026.0,70.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
648,0.75,1,QSAR-TID-11863,QSAR-TID-10980,3400,3277,,,0.0,0.0,1026.0,1026.0,70.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
649,0.75,1,QSAR-TID-10494,QSAR-TID-11,3401,3050,,,0.0,0.0,1026.0,1026.0,233.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
650,0.75,1,QSAR-TID-10494,QSAR-TID-10980,3401,3277,,,0.0,0.0,1026.0,1026.0,233.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
651,0.75,1,QSAR-TID-11081,QSAR-TID-11,3402,3050,,,0.0,0.0,1026.0,1026.0,843.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
652,0.75,1,QSAR-TID-11081,QSAR-TID-10980,3402,3277,,,0.0,0.0,1026.0,1026.0,843.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
653,0.75,1,QSAR-TID-240,QSAR-TID-11,3403,3050,,,0.0,0.0,1026.0,1026.0,272.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
654,0.75,1,QSAR-TID-240,QSAR-TID-10980,3403,3277,,,0.0,0.0,1026.0,1026.0,272.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
655,0.75,1,QSAR-TID-10497,QSAR-TID-11,3404,3050,,,0.0,0.0,1026.0,1026.0,50.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
656,0.75,1,QSAR-TID-10497,QSAR-TID-10980,3404,3277,,,0.0,0.0,1026.0,1026.0,50.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
657,0.75,1,QSAR-TID-101053,QSAR-TID-11,3405,3050,,,0.0,0.0,1026.0,1026.0,80.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
658,0.75,1,QSAR-TID-101053,QSAR-TID-10980,3405,3277,,,0.0,0.0,1026.0,1026.0,80.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
659,0.75,1,QSAR-TID-11870,QSAR-TID-11,3406,3050,,,0.0,0.0,1026.0,1026.0,129.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
660,0.75,1,QSAR-TID-11870,QSAR-TID-10980,3406,3277,,,0.0,0.0,1026.0,1026.0,129.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
661,0.75,1,QSAR-TID-11977,QSAR-TID-11,3407,3050,,,0.0,0.0,1026.0,1026.0,44.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
662,0.75,1,QSAR-TID-11977,QSAR-TID-10980,3407,3277,,,0.0,0.0,1026.0,1026.0,44.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
663,0.75,1,QSAR-TID-17134,QSAR-TID-11,3409,3050,,,0.0,0.0,1026.0,1026.0,32.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
664,0.75,1,QSAR-TID-17134,QSAR-TID-10980,3409,3277,,,0.0,0.0,1026.0,1026.0,32.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
665,0.75,1,QSAR-TID-101152,QSAR-TID-11,3410,3050,,,0.0,0.0,1026.0,1026.0,101.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
666,0.75,1,QSAR-TID-101152,QSAR-TID-10980,3410,3277,,,0.0,0.0,1026.0,1026.0,101.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
667,0.75,1,QSAR-TID-100859,QSAR-TID-11,3411,3050,,,0.0,0.0,1026.0,1026.0,25.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
668,0.75,1,QSAR-TID-100859,QSAR-TID-10980,3411,3277,,,0.0,0.0,1026.0,1026.0,25.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
669,0.75,1,QSAR-TID-11364,QSAR-TID-11,3412,3050,,,0.0,0.0,1026.0,1026.0,969.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
670,0.75,1,QSAR-TID-11364,QSAR-TID-10980,3412,3277,,,0.0,0.0,1026.0,1026.0,969.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
671,0.75,1,QSAR-TID-10056,QSAR-TID-11,3413,3050,,,0.0,0.0,1026.0,1026.0,690.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
672,0.75,1,QSAR-TID-10056,QSAR-TID-10980,3413,3277,,,0.0,0.0,1026.0,1026.0,690.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
673,0.75,1,QSAR-TID-10209,QSAR-TID-11,3414,3050,,,0.0,0.0,1026.0,1026.0,1171.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
674,0.75,1,QSAR-TID-10209,QSAR-TID-10980,3414,3277,,,0.0,0.0,1026.0,1026.0,1171.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
675,0.75,1,QSAR-TID-101300,QSAR-TID-11,3415,3050,,,0.0,0.0,1026.0,1026.0,475.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
676,0.75,1,QSAR-TID-101300,QSAR-TID-10980,3415,3277,,,0.0,0.0,1026.0,1026.0,475.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
677,0.75,1,QSAR-TID-10648,QSAR-TID-11,3416,3050,,,0.0,0.0,1026.0,1026.0,21.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
678,0.75,1,QSAR-TID-10648,QSAR-TID-10980,3416,3277,,,0.0,0.0,1026.0,1026.0,21.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
679,0.75,1,QSAR-TID-100436,QSAR-TID-11,3417,3050,,,0.0,0.0,1026.0,1026.0,163.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
680,0.75,1,QSAR-TID-100436,QSAR-TID-10980,3417,3277,,,0.0,0.0,1026.0,1026.0,163.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
681,0.75,1,QSAR-TID-10368,QSAR-TID-11,3419,3050,,,0.0,0.0,1026.0,1026.0,882.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
682,0.75,1,QSAR-TID-10368,QSAR-TID-10980,3419,3277,,,0.0,0.0,1026.0,1026.0,882.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
683,0.75,1,QSAR-TID-100069,QSAR-TID-11,3420,3050,,,0.0,0.0,1026.0,1026.0,471.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
684,0.75,1,QSAR-TID-100069,QSAR-TID-10980,3420,3277,,,0.0,0.0,1026.0,1026.0,471.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
685,0.75,1,QSAR-TID-11722,QSAR-TID-11,3421,3050,,,0.0,0.0,1026.0,1026.0,68.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
686,0.75,1,QSAR-TID-11722,QSAR-TID-10980,3421,3277,,,0.0,0.0,1026.0,1026.0,68.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
687,0.75,1,QSAR-TID-12593,QSAR-TID-11,3422,3050,,,0.0,0.0,1026.0,1026.0,26.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
688,0.75,1,QSAR-TID-12593,QSAR-TID-10980,3422,3277,,,0.0,0.0,1026.0,1026.0,26.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
689,0.75,1,QSAR-TID-101407,QSAR-TID-11,3423,3050,,,0.0,0.0,1026.0,1026.0,276.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
690,0.75,1,QSAR-TID-101407,QSAR-TID-10980,3423,3277,,,0.0,0.0,1026.0,1026.0,276.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
691,0.75,1,QSAR-TID-10728,QSAR-TID-11,3424,3050,,,0.0,0.0,1026.0,1026.0,172.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
692,0.75,1,QSAR-TID-10728,QSAR-TID-10980,3424,3277,,,0.0,0.0,1026.0,1026.0,172.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
693,0.75,1,QSAR-TID-10273,QSAR-TID-11,3425,3050,,,0.0,0.0,1026.0,1026.0,449.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
694,0.75,1,QSAR-TID-10273,QSAR-TID-10980,3425,3277,,,0.0,0.0,1026.0,1026.0,449.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
695,0.75,1,QSAR-TID-10856,QSAR-TID-11,3426,3050,,,0.0,0.0,1026.0,1026.0,121.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
696,0.75,1,QSAR-TID-10856,QSAR-TID-10980,3426,3277,,,0.0,0.0,1026.0,1026.0,121.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
697,0.75,1,QSAR-TID-10576,QSAR-TID-11,3427,3050,,,0.0,0.0,1026.0,1026.0,4103.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
698,0.75,1,QSAR-TID-10576,QSAR-TID-10980,3427,3277,,,0.0,0.0,1026.0,1026.0,4103.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
699,0.75,1,QSAR-TID-12128,QSAR-TID-11,3428,3050,,,0.0,0.0,1026.0,1026.0,407.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
700,0.75,1,QSAR-TID-12128,QSAR-TID-10980,3428,3277,,,0.0,0.0,1026.0,1026.0,407.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
701,0.75,1,QSAR-TID-11441,QSAR-TID-11,3429,3050,,,0.0,0.0,1026.0,1026.0,61.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
702,0.75,1,QSAR-TID-11441,QSAR-TID-10980,3429,3277,,,0.0,0.0,1026.0,1026.0,61.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
703,0.75,1,QSAR-TID-10262,QSAR-TID-11,3430,3050,,,0.0,0.0,1026.0,1026.0,639.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
704,0.75,1,QSAR-TID-10262,QSAR-TID-10980,3430,3277,,,0.0,0.0,1026.0,1026.0,639.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
705,0.75,1,QSAR-TID-103441,QSAR-TID-11,3431,3050,,,0.0,0.0,1026.0,1026.0,74.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
706,0.75,1,QSAR-TID-103441,QSAR-TID-10980,3431,3277,,,0.0,0.0,1026.0,1026.0,74.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
707,0.75,1,QSAR-TID-11402,QSAR-TID-11,3432,3050,,,0.0,0.0,1026.0,1026.0,413.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
708,0.75,1,QSAR-TID-11402,QSAR-TID-10980,3432,3277,,,0.0,0.0,1026.0,1026.0,413.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
709,0.75,1,QSAR-TID-12824,QSAR-TID-11,3433,3050,,,0.0,0.0,1026.0,1026.0,1261.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
710,0.75,1,QSAR-TID-12824,QSAR-TID-10980,3433,3277,,,0.0,0.0,1026.0,1026.0,1261.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
711,0.75,1,QSAR-TID-11692,QSAR-TID-11,3434,3050,,,0.0,0.0,1026.0,1026.0,98.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
712,0.75,1,QSAR-TID-11692,QSAR-TID-10980,3434,3277,,,0.0,0.0,1026.0,1026.0,98.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
713,0.75,1,QSAR-TID-101392,QSAR-TID-11,3436,3050,,,0.0,0.0,1026.0,1026.0,37.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
714,0.75,1,QSAR-TID-101392,QSAR-TID-10980,3436,3277,,,0.0,0.0,1026.0,1026.0,37.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
715,0.75,1,QSAR-TID-102981,QSAR-TID-11,3437,3050,,,0.0,0.0,1026.0,1026.0,32.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
716,0.75,1,QSAR-TID-102981,QSAR-TID-10980,3437,3277,,,0.0,0.0,1026.0,1026.0,32.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
717,0.75,1,QSAR-TID-12853,QSAR-TID-11,3438,3050,,,0.0,0.0,1026.0,1026.0,62.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
718,0.75,1,QSAR-TID-12853,QSAR-TID-10980,3438,3277,,,0.0,0.0,1026.0,1026.0,62.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
719,0.75,1,QSAR-TID-100912,QSAR-TID-11,3439,3050,,,0.0,0.0,1026.0,1026.0,948.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
720,0.75,1,QSAR-TID-100912,QSAR-TID-10980,3439,3277,,,0.0,0.0,1026.0,1026.0,948.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
721,0.75,1,QSAR-TID-101269,QSAR-TID-11,3440,3050,,,0.0,0.0,1026.0,1026.0,675.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
722,0.75,1,QSAR-TID-101269,QSAR-TID-10980,3440,3277,,,0.0,0.0,1026.0,1026.0,675.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
723,0.75,1,QSAR-TID-11427,QSAR-TID-11,3441,3050,,,0.0,0.0,1026.0,1026.0,167.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
724,0.75,1,QSAR-TID-11427,QSAR-TID-10980,3441,3277,,,0.0,0.0,1026.0,1026.0,167.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
725,0.75,1,QSAR-TID-11989,QSAR-TID-11,3443,3050,,,0.0,0.0,1026.0,1026.0,43.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
726,0.75,1,QSAR-TID-11989,QSAR-TID-10980,3443,3277,,,0.0,0.0,1026.0,1026.0,43.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
727,0.75,1,QSAR-TID-10970,QSAR-TID-11,3444,3050,,,0.0,0.0,1026.0,1026.0,763.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
728,0.75,1,QSAR-TID-10970,QSAR-TID-10980,3444,3277,,,0.0,0.0,1026.0,1026.0,763.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
729,0.75,1,QSAR-TID-12829,QSAR-TID-11,3445,3050,,,0.0,0.0,1026.0,1026.0,543.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
730,0.75,1,QSAR-TID-12829,QSAR-TID-10980,3445,3277,,,0.0,0.0,1026.0,1026.0,543.0,5766.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
731,0.75,1,QSAR-TID-101221,QSAR-TID-11,3447,3050,,,0.0,0.0,1026.0,1026.0,81.0,5742.0,0.0,0.0,0.0,0.0,1025.0,1025.0,1.0,1.0
