0,AutoCorrelation,Dimensionality,MajorityClassPercentage,MajorityClassSize,MinorityClassPercentage,MinorityClassSize,NumberOfBinaryFeatures,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures,PercentageOfBinaryFeatures,PercentageOfInstancesWithMissingValues,PercentageOfMissingValues,PercentageOfNumericFeatures,PercentageOfSymbolicFeatures,CfsSubsetEval_DecisionStumpAUC,CfsSubsetEval_DecisionStumpErrRate,CfsSubsetEval_DecisionStumpKappa,CfsSubsetEval_NaiveBayesAUC,CfsSubsetEval_NaiveBayesErrRate,CfsSubsetEval_NaiveBayesKappa,CfsSubsetEval_kNN1NAUC,CfsSubsetEval_kNN1NErrRate,CfsSubsetEval_kNN1NKappa,ClassEntropy,DecisionStumpAUC,DecisionStumpErrRate,DecisionStumpKappa,EquivalentNumberOfAtts,J48.00001.AUC,J48.00001.ErrRate,J48.00001.Kappa,J48.0001.AUC,J48.0001.ErrRate,J48.0001.Kappa,J48.001.AUC,J48.001.ErrRate,J48.001.Kappa,MaxAttributeEntropy,MaxKurtosisOfNumericAtts,MaxMeansOfNumericAtts,MaxMutualInformation,MaxNominalAttDistinctValues,MaxSkewnessOfNumericAtts,MaxStdDevOfNumericAtts,MeanAttributeEntropy,MeanKurtosisOfNumericAtts,MeanMeansOfNumericAtts,MeanMutualInformation,MeanNoiseToSignalRatio,MeanNominalAttDistinctValues,MeanSkewnessOfNumericAtts,MeanStdDevOfNumericAtts,MinAttributeEntropy,MinKurtosisOfNumericAtts,MinMeansOfNumericAtts,MinMutualInformation,MinNominalAttDistinctValues,MinSkewnessOfNumericAtts,MinStdDevOfNumericAtts,NaiveBayesAUC,NaiveBayesErrRate,NaiveBayesKappa,Quartile1AttributeEntropy,Quartile1KurtosisOfNumericAtts,Quartile1MeansOfNumericAtts,Quartile1MutualInformation,Quartile1SkewnessOfNumericAtts,Quartile1StdDevOfNumericAtts,Quartile2AttributeEntropy,Quartile2KurtosisOfNumericAtts,Quartile2MeansOfNumericAtts,Quartile2MutualInformation,Quartile2SkewnessOfNumericAtts,Quartile2StdDevOfNumericAtts,Quartile3AttributeEntropy,Quartile3KurtosisOfNumericAtts,Quartile3MeansOfNumericAtts,Quartile3MutualInformation,Quartile3SkewnessOfNumericAtts,Quartile3StdDevOfNumericAtts,REPTreeDepth1AUC,REPTreeDepth1ErrRate,REPTreeDepth1Kappa,REPTreeDepth2AUC,REPTreeDepth2ErrRate,REPTreeDepth2Kappa,REPTreeDepth3AUC,REPTreeDepth3ErrRate,REPTreeDepth3Kappa,RandomTreeDepth1AUC,RandomTreeDepth1ErrRate,RandomTreeDepth1Kappa,RandomTreeDepth2AUC,RandomTreeDepth2ErrRate,RandomTreeDepth2Kappa,RandomTreeDepth3AUC,RandomTreeDepth3ErrRate,RandomTreeDepth3Kappa,StdvNominalAttDistinctValues,kNN1NAUC,kNN1NErrRate,kNN1NKappa
59,0.28,0.09971509971509972,64.1025641025641,225.0,35.8974358974359,126.0,1.0,2.0,35.0,351.0,0.0,0.0,34.0,1.0,2.857142857142857,0.0,0.0,97.14285714285714,2.857142857142857,0.8780246913580249,0.09686609686609686,0.7834748530372306,0.8780246913580249,0.09686609686609686,0.7834748530372306,0.8780246913580249,0.09686609686609686,0.7834748530372306,0.9418285354475157,0.7421693121693121,0.1737891737891738,0.5806451612903226,,0.8764197530864197,0.1168091168091168,0.7374815301264162,0.8764197530864197,0.1168091168091168,0.7374815301264162,0.8764197530864197,0.1168091168091168,0.7374815301264162,,4.438264794872285,0.8917378917378919,,2.0,0.1126459974017575,0.6528278322221253,,0.3611275170064943,0.24769699765376238,,,2.0,-0.5844736447200445,0.5104205012204398,,-0.6709223217356919,-0.07118686609686609,,2.0,-2.5323916927735333,0.0,0.9349911816578483,0.1737891737891738,0.6393815370623009,,-0.20587755550409348,0.006221923076923066,,-0.8836689204621806,0.49427652965415125,,0.00810399326101452,0.25902042735042735,,-0.60607038226833,0.5171852760992437,,0.6191017150070894,0.39730130341880343,,0.01807101610628297,0.5725839186183247,0.902962962962963,0.10256410256410256,0.7763618986938516,0.902962962962963,0.10256410256410256,0.7763618986938516,0.902962962962963,0.10256410256410256,0.7763618986938516,0.8726984126984128,0.11396011396011396,0.7506393861892583,0.8726984126984128,0.11396011396011396,0.7506393861892583,0.8726984126984128,0.11396011396011396,0.7506393861892583,0.0,0.8043562610229277,0.1452991452991453,0.6612161471640265
60,0.3320664132826565,0.0082,33.839999999999996,1692.0,33.06,1653.0,0.0,3.0,41.0,5000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,97.5609756097561,2.4390243902439024,0.8518374275032152,0.2344,0.6484246032462648,0.8518374275032152,0.2344,0.6484246032462648,0.8518374275032152,0.2344,0.6484246032462648,1.5848792049207137,0.7114416755298753,0.4368,0.347272453618388,,0.8272095964258002,0.256,0.6159852384725669,0.8272095964258002,0.256,0.6159852384725669,0.8272095964258002,0.256,0.6159852384725669,,0.15060825997502159,3.322468,,3.0,0.2720371073231119,2.0326737966079764,,-0.19641749321969915,0.8994882,,,3.0,0.03546827362426717,1.27111559694555,,-0.679051825631459,-0.025551999999999995,,3.0,-0.27203078157249977,0.9764529543579722,0.9551583436003329,0.1994,0.7014157624685423,,-0.4849521099111871,-0.0009889999999999864,,-0.024259506396659067,0.9996867717821261,,-0.051227106165116165,0.031810999999999985,,0.016415358784205282,1.0138703067658228,,0.019352277802150986,2.00251,,0.08459325201338166,1.6570866923837764,0.8952311179175413,0.253,0.6206011477340141,0.8952311179175413,0.253,0.6206011477340141,0.8952311179175413,0.253,0.6206011477340141,0.7811986553586545,0.2916,0.5625740518927583,0.7811986553586545,0.2916,0.5625740518927583,0.7811986553586545,0.2916,0.5625740518927583,0.0,0.8028402123068697,0.2628,0.6057966492715188
171,0.09763313609467456,0.05309734513274336,24.778761061946902,84.0,0.2949852507374631,1.0,14.0,21.0,18.0,339.0,207.0,225.0,0.0,18.0,77.77777777777779,61.06194690265486,3.687315634218289,0.0,100.0,0.733649424498797,0.5634218289085545,0.3517190972987045,0.733649424498797,0.5634218289085545,0.3517190972987045,0.733649424498797,0.5634218289085545,0.3517190972987045,3.6437400563509668,0.660995387433103,0.7109144542772862,0.1520161918106804,19.46374820522372,0.728098938531668,0.5811209439528023,0.33626524344792635,0.728098938531668,0.5811209439528023,0.33626524344792635,0.728098938531668,0.5811209439528023,0.33626524344792635,1.2337942126841774,,,0.46297520442702,21.0,,,0.7611060837128614,,,0.18720649373038295,3.0655965962858933,3.2222222222222228,,,0.14506896855940504,,,0.02036693884805,2.0,,,0.8252927821643171,0.5309734513274337,0.39467888816141894,0.513400796066442,,,0.08437700776420501,,,0.8434470496889677,,,0.18425767171538,,,0.9613350601400221,,,0.26258671328266503,,,0.7332569883025722,0.6253687315634219,0.2677663552354074,0.7332569883025722,0.6253687315634219,0.2677663552354074,0.7332569883025722,0.6253687315634219,0.2677663552354074,0.7049504154349087,0.6283185840707964,0.29805476975123224,0.7049504154349087,0.6283185840707964,0.29805476975123224,0.7049504154349087,0.6283185840707964,0.29805476975123224,4.453096154304006,0.7322141513536333,0.5988200589970502,0.32294054564595
181,0.5165205664194201,0.006064690026954178,31.19946091644205,463.0,0.3369272237196766,5.0,0.0,10.0,9.0,1484.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,88.88888888888889,11.11111111111111,0.7185286283141294,0.45956873315363883,0.40231117746271267,0.7185286283141294,0.45956873315363883,0.40231117746271267,0.7185286283141294,0.45956873315363883,0.40231117746271267,2.4904176362327277,0.6356581721710987,0.5929919137466307,0.18520755395055044,,0.7160259023199338,0.4568733153638814,0.40788953335090955,0.7160259023199338,0.4568733153638814,0.40788953335090955,0.7160259023199338,0.4568733153638814,0.40788953335090955,,105.7387123679822,0.5047169811320755,,10.0,10.276883707764208,0.1372993003895818,,28.660878425906237,0.3811969339622642,,,10.0,2.91282730365782,0.09666403434721273,,0.45905999006731957,0.007500000000000028,,10.0,-1.791640649635345,0.04835096692671292,0.8099003088277378,0.431266846361186,0.44401385282196226,,0.8194131151895314,0.26493935309973043,,-0.06158669763090091,0.0622681060932114,,5.033866039807229,0.4999090296495957,,1.0245336632828947,0.09658038798436355,,78.39139005677906,0.5000993935309973,,8.22298241508482,0.1338043104216959,0.7806772275673672,0.4339622641509434,0.43454156672342764,0.7806772275673672,0.4339622641509434,0.43454156672342764,0.7806772275673672,0.4339622641509434,0.43454156672342764,0.6629948882055565,0.5168463611859838,0.3357951064090519,0.6629948882055565,0.5168463611859838,0.3357951064090519,0.6629948882055565,0.5168463611859838,0.3357951064090519,0.0,0.6738892565468806,0.49865229110512127,0.3579093111803392
182,0.18743194898117904,0.0057542768273716955,23.81026438569207,1531.0,9.720062208398133,625.0,0.0,6.0,37.0,6430.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,97.2972972972973,2.7027027027027026,0.9273091445992578,0.14836702954898912,0.8167814524247422,0.9273091445992578,0.14836702954898912,0.8167814524247422,0.9273091445992578,0.14836702954898912,0.8167814524247422,2.4833618760456604,0.710936921295261,0.563452566096423,0.26828644698090565,,0.9197259342536087,0.14152410575427682,0.8249582236698434,0.9197259342536087,0.14152410575427682,0.8249582236698434,0.9197259342536087,0.14152410575427682,0.8249582236698434,,1.277985361665814,-0.00012632970451019481,,6.0,0.91949549901627,1.0002882819750798,,-0.15411688047872,-0.0005560885260065659,,,6.0,0.04046023385100257,1.0000219953862926,,-0.9198282387807679,-0.000862968584758966,,6.0,-0.6740118722728707,0.9996387437607501,0.9605992160078025,0.20326594090202177,0.7513714566665727,,-0.8393811657498382,-0.0007437709953344221,,-0.5170961259457099,0.9999476046671038,,-0.4798469406404684,-0.0005980934681181398,,-0.0399749828019159,1.0000052923046026,,0.8509747335126359,-0.0003569454121306532,,0.6744458273485395,1.0001949690399905,0.962333455035218,0.15349922239502334,0.8100028845003834,0.962333455035218,0.15349922239502334,0.8100028845003834,0.962333455035218,0.15349922239502334,0.8100028845003834,0.8991170554983932,0.16625194401244167,0.7945482122759002,0.8991170554983932,0.16625194401244167,0.7945482122759002,0.8991170554983932,0.16625194401244167,0.7945482122759002,0.0,0.9355091276480466,0.10762052877138413,0.8673837948848537
183,0.2064176245210728,0.0021546564519990424,16.49509217141489,689.0,0.023940627244433802,1.0,0.0,28.0,9.0,4177.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,77.77777777777779,22.22222222222222,0.6428136589927034,0.7895618865214269,0.08282937175915918,0.7157563789338196,0.7617907589178836,0.13800565958821448,0.5503725613862354,0.8034474503231984,0.10167293886568522,3.602007147622906,0.6428136589927034,0.7895618865214269,0.08282937175915918,15.394222181644453,0.7168130786680301,0.7409624132152263,0.14972080083134928,0.7144082545679817,0.7404836006703376,0.15040989500745688,0.7073067388421577,0.7404836006703376,0.1528064522644225,1.5815100477524742,76.0255092291977,0.8287421594445774,0.23398435498208,28.0,3.1288173790658327,0.49038901823099734,1.5815100477524742,11.033153238707637,0.38270340982933754,0.23398435498208,5.759041850783555,15.5,0.6203687756176066,0.17461838890742917,1.5815100477524742,-0.04547558144296682,0.13951639932966245,0.23398435498208,3.0,-0.6398732689817931,0.041827056607257496,0.7092786999199927,0.7699305721809911,0.1359288511159016,1.5815100477524742,-0.02364350426997852,0.18059360785252573,0.23398435498208,-0.6091981423290972,0.0992398661336593,1.5815100477524742,0.08401174900221431,0.3593674886282021,0.23398435498208,0.5918521514155093,0.12009291256479986,1.5815100477524742,0.5951236783694149,0.5239920995930093,0.23398435498208,0.7190979217612721,0.22196294903322014,0.6498739209528841,0.7900406990663156,0.08328169736371578,0.7019573132158208,0.7570026334689969,0.1268128105698983,0.7064118490349046,0.7553267895618865,0.12674478789272742,0.6353802391123753,0.7931529806080919,0.07303772770471821,0.6941114367264776,0.7558056021067752,0.12544126561358038,0.7149542310336107,0.7512568829303328,0.1372108718560514,17.67766952966369,0.5531400712711401,0.798180512329423,0.10670901007121572
185,0.830470500373413,0.012686567164179104,90.67164179104478,1215.0,4.253731343283582,57.0,0.0,3.0,17.0,1340.0,20.0,20.0,15.0,2.0,0.0,1.4925373134328357,0.08779631255487269,88.23529411764706,11.76470588235294,0.7322241366331184,0.08432835820895522,0.4418313181952225,0.7322241366331184,0.08432835820895522,0.4418313181952225,0.7322241366331184,0.08432835820895522,0.4418313181952225,0.5400978590902226,0.8463216676547555,0.09328358208955224,0.0,49.97816806853682,0.7379923166323268,0.08208955223880597,0.4542095109732028,0.7379923166323268,0.08208955223880597,0.4542095109732028,0.7379923166323268,0.08208955223880597,0.4542095109732028,2.425668852801949,8.03249062149215,4534.612686567164,0.01080667579391,7.0,2.4656389038958446,2094.191123804227,2.425668852801949,2.1412222749209304,637.4240550806572,0.01080667579391,223.46022246442445,5.0,0.8335889988230164,324.92966790949765,2.425668852801949,0.2523895391254345,0.2687738805970149,0.01080667579391,3.0,-1.8663891071518195,0.025192884084429993,0.9505150531149896,0.15970149253731344,0.4238689741910336,2.425668852801949,0.6304206769153993,0.9663701492537313,0.01080667579391,0.4861180401193656,0.06056474888614795,2.425668852801949,1.0929791300745273,203.22537313432835,0.01080667579391,0.9564090413257389,116.57605266414018,2.425668852801949,3.550029422261427,635.3134328358208,0.01080667579391,1.517274889777313,376.400804482129,0.8524888908484827,0.07611940298507462,0.4416415770316478,0.8524888908484827,0.07611940298507462,0.4416415770316478,0.8524888908484827,0.07611940298507462,0.4416415770316478,0.7624240000950409,0.09477611940298507,0.44946946169772267,0.7624240000950409,0.09477611940298507,0.44946946169772267,0.7624240000950409,0.09477611940298507,0.44946946169772267,2.8284271247461903,0.7604723868488261,0.08507462686567165,0.47854938693028193
186,0.9854014598540146,0.021844660194174758,77.18446601941747,318.0,0.24271844660194172,1.0,1.0,7.0,9.0,412.0,49.0,96.0,4.0,5.0,11.11111111111111,11.893203883495145,2.5889967637540456,44.44444444444444,55.55555555555556,0.4939889493738608,0.23786407766990292,-0.00638085742771669,0.4939889493738608,0.23786407766990292,-0.00638085742771669,0.4939889493738608,0.23786407766990292,-0.00638085742771669,1.1120878105833272,0.4987785111769919,0.2354368932038835,0.03014124156676203,13.904824309375467,0.49387152483222335,0.23786407766990292,-0.009450472523626028,0.49387152483222335,0.23786407766990292,-0.009450472523626028,0.49387152483222335,0.23786407766990292,-0.009450472523626028,1.9590689510988615,12.894276917191545,1035.6744475048206,0.16712040280898,7.0,3.0706116155424836,768.3533035545145,1.3623378732357254,5.3216035800178325,297.92990192920877,0.0799785589404025,16.03378869642921,4.8,1.114696467308079,227.4785941226492,0.6684725699243226,-0.28405843705687284,6.637577273983696,0.02174137745695,2.0,-1.0028541032944818,0.8781123866015731,0.6653409358008442,0.25,0.1872989122108166,0.7554329776007629,0.30208384755402196,13.54691774867512,0.0220989881077225,-0.5996384034760389,3.6904257741965822,1.410904985959859,4.3380979199683285,74.7037914690153,0.06552622774784,1.1955141784921572,70.34148027474038,1.9206756561465546,11.324628972531146,805.5389965699358,0.152310460965645,2.748213626908119,608.4038763190106,0.5493586311004337,0.22572815533980584,0.040564903846153605,0.5493586311004337,0.22572815533980584,0.040564903846153605,0.5493586311004337,0.22572815533980584,0.040564903846153605,0.5787870024875118,0.3106796116504854,0.1096103194435066,0.5787870024875118,0.3106796116504854,0.1096103194435066,0.5787870024875118,0.3106796116504854,0.1096103194435066,2.280350850198276,0.5760132142381226,0.3325242718446602,0.11143995088393184
188,0.39319727891156464,0.02717391304347826,29.076086956521742,214.0,14.266304347826086,105.0,0.0,5.0,20.0,736.0,95.0,448.0,14.0,6.0,0.0,12.907608695652172,3.0434782608695654,70.0,30.0,0.8239493966657213,0.41847826086956524,0.4637307109078737,0.8239493966657213,0.41847826086956524,0.4637307109078737,0.8239493966657213,0.41847826086956524,0.4637307109078737,2.262083620428274,0.7519401667350958,0.5054347826086957,0.30247986100142155,5.9334684401020565,0.8184137151683228,0.3967391304347826,0.49336985707179887,0.8184137151683228,0.3967391304347826,0.49336985707179887,0.8184137151683228,0.3967391304347826,0.49336985707179887,4.2373637557635595,734.9416211795777,2054.7393689986247,0.42753276429854,27.0,27.109270846229688,1551.7798185802085,3.4626363060529055,62.86596625813314,390.0868288072735,0.381241367214446,8.082530396301912,13.666666666666666,2.551453016115177,172.61081562461396,2.5810641739409617,-1.887802596870339,-2.5842391304347836,0.24650313929826,5.0,-0.6970908724266737,0.49318784476285216,0.8520788174118736,0.45108695652173914,0.42741183362624485,2.908861461974274,-0.4961422376730956,2.882908545727137,0.323312362530555,-0.3960800165047112,0.778502789181291,3.4759821137655975,0.4289115082721384,6.249602617058818,0.40765214345173,0.11119478923130877,1.3465996573398586,4.009738246275191,1.3641239688052669,403.0027173913041,0.425964983779695,0.9548948008878528,80.61760056258042,0.7171370640805235,0.5557065217391305,0.2672017371533179,0.7171370640805235,0.5557065217391305,0.2672017371533179,0.7171370640805235,0.5557065217391305,0.2672017371533179,0.7219508813313532,0.47690217391304346,0.3915134670419616,0.7219508813313532,0.47690217391304346,0.3915134670419616,0.7219508813313532,0.47690217391304346,0.3915134670419616,7.659416862050705,0.7018152602695222,0.46603260869565216,0.40228622299671357
40705,0.5313152400835073,0.04692387904066736,63.92075078206465,613.0,36.07924921793535,346.0,1.0,2.0,45.0,959.0,0.0,0.0,42.0,3.0,2.2222222222222223,0.0,0.0,93.33333333333333,6.666666666666667,,,,,,,,,,0.9433390515199497,,,,,,,,,,,,,,-0.0,958.9999999999775,2584689.781021898,0.0,2.0,30.967725134406432,3352056.493671425,0.0,64.16495348236366,132026.10717505874,0.0,,1.3333333333333333,5.0087669412719364,154257.65039773815,-0.0,-0.694313422236807,0.012426016684045882,0.0,1.0,-0.29490516981870707,0.04570971137118037,,,,-0.0,0.1307380864947243,0.4709386863920746,0.0,0.8685080862129793,1.582712671880694,0.0,6.445924391622293,38.24234098018769,0.0,2.513040430442994,64.17992779165326,-0.0,82.39739926152264,517.5264118456727,0.0,8.73942956276087,2157.850174410552,,,,,,,,,,,,,,,,,,,0.5773502691896257,,,
40706,0.4772929652715939,0.009786476868327402,50.444839857651246,567.0,49.555160142348754,557.0,11.0,2.0,11.0,1124.0,0.0,0.0,0.0,11.0,100.0,0.0,0.0,0.0,100.0,,,,,,,,,,0.9999429024267612,,,,34813.694802248996,,,,,,,,,,1.0,,,0.00011079188985,2.0,,,0.9998725498392654,,,2.8722688244e-05,34810.2454288861,2.0,,,0.999486067591058,,,1.8079e-10,2.0,,,,,,0.999746474830619,,,2.067445845e-06,,,0.9999634577266805,,,2.54155987e-06,,,0.9999925773986387,,,5.31870349975e-05,,,,,,,,,,,,,,,,,,,,,0.0,,,
40707,0.9185892336250332,0.007953340402969246,95.67868504772005,3609.0,0.3711558854718982,14.0,19.0,3.0,30.0,3772.0,0.0,0.0,6.0,24.0,63.33333333333333,0.0,0.0,20.0,80.0,,,,,,,,,,0.27509702808263065,,,,69.78156201624698,,,,,,,,,,1.5206899125074091,1.2241723638074875,126.2826086956522,0.03027935146004,5.0,1.4059442874713086,98.63846284153908,0.33244508632139913,-0.7442829973266468,83.6192559208201,0.003942259532949131,83.32856425175619,2.125,0.49683584841791695,58.92386973897926,-0.0,-1.8482544283203244,31.10365853658537,0.0,1.0,-0.16560314219413946,20.646771478947908,,,,0.08993622833519778,-1.8263457762748645,42.541357370095454,0.00021930604456,0.008366389381524342,20.79457518670265,0.23755590820201603,-0.804892406288023,88.43902439024393,0.00058346145696,0.318906328244576,57.94501882878252,0.47551651681245566,-0.0035480700065929627,122.3936240721103,0.003696460297,1.1288648634936536,97.80269323528674,,,,,,,,,,,,,,,,,,,0.7408866603457379,,,
40708,0.9368867674356934,0.007953340402969246,96.71261930010604,3648.0,0.9013785790031814,34.0,19.0,4.0,30.0,3772.0,0.0,0.0,6.0,24.0,63.33333333333333,0.0,0.0,20.0,80.0,,,,,,,,,,0.2599048887955414,,,,42.45047826307151,,,,,,,,,,1.5206899125074091,1.2241723638074875,126.2826086956522,0.10294733260668,5.0,1.4059442874713086,98.63846284153908,0.33244508632139913,-0.7442829973266468,83.6192559208201,0.00612254324167739,53.29852811138649,2.1666666666666665,0.49683584841791695,58.92386973897926,-0.0,-1.8482544283203244,31.10365853658537,0.0,1.0,-0.16560314219413946,20.646771478947908,,,,0.08993622833519778,-1.8263457762748645,42.541357370095454,0.00035519693108,0.008366389381524342,20.79457518670265,0.23755590820201603,-0.804892406288023,88.43902439024393,0.0006679295619,0.318906328244576,57.94501882878252,0.47551651681245566,-0.0035480700065929627,122.3936240721103,0.00241273706165,1.1288648634936536,97.80269323528674,,,,,,,,,,,,,,,,,,,0.816496580927726,,,
40710,0.9370860927152318,0.0462046204620462,54.45544554455446,165.0,45.54455445544555,138.0,4.0,2.0,14.0,303.0,0.0,0.0,5.0,9.0,28.57142857142857,0.0,0.0,35.714285714285715,64.28571428571429,,,,,,,,,,0.994264609261905,,,,8.402559963040137,,,,,,,,,,1.7394366244756025,4.505423167753721,246.26402640264024,0.21325070203885,5.0,1.269719930602001,51.83075098793005,1.1876772505901412,1.281230644472399,116.58811881188119,0.11832877285438251,9.037095982155735,3.0,0.4774032342041229,20.503446185653544,0.6061112071230007,-0.5421671409908426,1.0396039603960396,0.00056588242943,2.0,-0.5374096526832255,1.1610750220686346,,,,0.9035653399376041,-0.3020685357834798,27.702970297029704,0.0328407043503425,-0.36993650908443965,5.121588005953248,1.1909640891582898,0.929054052836984,131.6237623762376,0.129522144961,0.713768437918153,17.538142813517084,1.5733688937679577,3.040618120545986,197.95544554455444,0.19993846870551252,1.2065603756356704,37.36795605142207,,,,,,,,,,,,,,,,,,,1.118033988749895,,,
40711,0.36423841059602646,0.026402640264026403,54.12541254125413,164.0,4.29042904290429,13.0,3.0,5.0,8.0,303.0,0.0,0.0,0.0,8.0,37.5,0.0,0.0,0.0,100.0,,,,,,,,,,1.845942184852313,,,,14.387615097134237,,,,,,,,,,1.7370264468718917,,,0.24659913150195,5.0,,,1.1195375313001967,,,0.12830077621551,7.725882760207793,3.125,,,0.6061112071230007,,,0.01853339614774,2.0,,,,,,0.9045249594072929,,,0.04787095236907,,,1.088064367132451,,,0.14261043119952,,,1.2954912513910717,,,0.23436016820761,,,,,,,,,,,,,,,,,,,,,1.1259916264596033,,,
40713,0.9692389286661363,0.007953340402969246,98.46235418875928,3714.0,1.5376458112407212,58.0,20.0,2.0,30.0,3772.0,0.0,0.0,6.0,24.0,66.66666666666666,0.0,0.0,20.0,80.0,,,,,,,,,,0.11462655853364578,,,,218.72771544713993,,,,,,,,,,1.5206899125074091,1.2241723638074875,126.2826086956522,0.00230244630469,5.0,1.4059442874713086,98.63846284153908,0.33244508632139913,-0.7442829973266468,83.6192559208201,0.0005240605119443478,633.3639307758086,2.0833333333333335,0.49683584841791695,58.92386973897926,-0.0,-1.8482544283203244,31.10365853658537,0.0,1.0,-0.16560314219413946,20.646771478947908,,,,0.08993622833519778,-1.8263457762748645,42.541357370095454,8.830134828e-05,0.008366389381524342,20.79457518670265,0.23755590820201603,-0.804892406288023,88.43902439024393,0.00029833679569,0.318906328244576,57.94501882878252,0.47551651681245566,-0.0035480700065929627,122.3936240721103,0.00088880896975,1.1288648634936536,97.80269323528674,,,,,,,,,,,,,,,,,,,0.7172815023567723,,,
40900,0.9998038831143361,0.0072549019607843135,98.52941176470588,5025.0,1.4705882352941175,75.0,1.0,2.0,37.0,5100.0,0.0,0.0,36.0,1.0,2.7027027027027026,0.0,0.0,97.2972972972973,2.7027027027027026,,,,,,,,,,0.11058084476988708,,,,,,,,,,,,,,,0.08103471866179213,99.56862745098042,,2.0,0.12114448900529776,16.218497602623724,,-0.4632046647796124,85.71349128540305,,,2.0,-0.1096173151401041,14.241442633248703,,-1.0003040613442957,72.35764705882367,,2.0,-0.4083627845537765,11.658746554511957,,,,,-0.8833972649132604,74.66279411764697,,-0.3001765419655136,12.346102059986409,,-0.44361356574449506,85.34186274509807,,-0.09325273490947447,14.657614038348763,,-0.0932955601099793,97.14073529411766,,0.06649700827757384,15.731707267105959,,,,,,,,,,,,,,,,,,,0.0,,,
40945,0.6062691131498471,0.0106951871657754,61.80290297937356,809.0,38.19709702062643,500.0,2.0,2.0,14.0,1309.0,1309.0,3855.0,6.0,3.0,14.285714285714285,100.0,21.035687002073555,42.857142857142854,21.428571428571427,,,,,,,,,,0.959422170862815,,,,8.338046296490324,,,,,,,,,,1.1534325740767195,27.027986349441676,160.8099173553719,0.20550487272008,3.0,4.367709134122926,97.6969219960031,1.0463713372687837,11.031689239559626,37.86088226053372,0.11506558452028,8.093695057746512,2.3333333333333335,1.9636285454084217,27.769024103336104,0.9393101004608482,-1.3150788243435427,0.38502673796791437,0.02462629632048,2.0,-0.5986471102803975,0.837836018970125,,,,0.9393101004608482,-1.269309018679956,0.47039724980901376,0.02462629632048,-0.0808576659180329,0.8586292112546657,1.0463713372687837,10.095100729172625,16.08800805071377,0.11506558452028,2.0383750450744884,7.727579045259853,1.1534325740767195,22.91280574039027,65.17408879985216,0.20550487272008,3.9750925407229336,63.24323167838142,,,,,,,,,,,,,,,,,,,0.5773502691896258,,,
40966,0.9935125115848007,0.07592592592592592,13.88888888888889,150.0,9.722222222222223,105.0,3.0,8.0,82.0,1080.0,528.0,1396.0,77.0,5.0,3.6585365853658534,48.888888888888886,1.5763324299909665,93.90243902439023,6.097560975609756,,,,,,,,,,2.993026787316555,,,,,,,,,,,,,,,62.54850588815514,3.843933946299907,,8.0,4.738900324275432,1.2951694678998307,,4.539576265311827,0.6718868120257284,,,8.0,0.7856041308218359,0.15821417818483133,,-0.737462966449089,0.12088914805462964,,8.0,-0.8812167378685444,0.013233318836526299,,,,,0.21007824919108353,0.194287056601043,,0.03001495604201651,0.03224130544967179,,0.892962900950149,0.37851854251532036,,0.4589498552493325,0.0664321589555671,,2.288843620529632,0.792429770604921,,0.9742697242064902,0.23056986700195908,,,,,,,,,,,,,,,,,,,0.0,,,
40971,0.970970970970971,0.024,8.0,80.0,0.6,6.0,1.0,30.0,24.0,1000.0,0.0,0.0,20.0,4.0,4.166666666666666,0.0,0.0,83.33333333333334,16.666666666666664,,,,,,,,,,4.6485620760127775,,,,,,,,,,,,,,,27.661413671043174,31.38592,,30.0,3.9877663263699024,5.408310436298513,,3.8294713133413563,3.303781052631579,,,30.0,1.1983242883054441,1.0603008551929445,,-0.3997334683204494,0.27053,,30.0,-0.07935572244533211,0.2506448522151252,,,,,0.35993332976422154,0.67997,,0.5306971575945301,0.4029707992709463,,0.9039011572280908,1.27791,,1.0027230779068934,0.731642306297527,,3.2703253119470834,2.62907,,1.5167816369042737,1.018872170048284,,,,,,,,,,,,,,,,,,,0.0,,,
